text,label
ขอร้องละ ตัวหนังสือถี่จัง,1
เราก็ใช้โซฟีค่ะ แต่ทำไม...😂,1
ลดความอ้วนอยู่ อดเลน,1
จัดป่ะละ,2
ลพบุรีไม่ร่วมม 😭😭,1
แสงโสมเพียวๆนี่แรงสัสๆ,1
ต้องไปลองกันนะ,0
บาบีก้อนเจ้าทำพี่ท้องเสีย,1
เออ ไป,0
อยากไปด้วย,0
ปะ55,0
จัดป๋ายยยย😋😉,0
เค้าไม่กินน้ำอัดลม,1
ดีแม๊กซ์ละ,2
วันหน้า,2
good idea !,0
เราไปลอง,2
ส. 👌🏻,2
พี่ขาาา,2
อย่าเลยพี่กินไม่ได้,1
เย้ๆ 😘,2
ปรึกษา inbox ไม่มีใครตอบเลยแอด,1
กินฟรีป่าว,2
ไปดิ พรุ่งนี้,0
คืนนี้มั๊ย,0
อยากไปกิน,0
เรียบร้อยครับ,0
ไหนบัตร😁,2
ข่าวบาร์บีก้อนทำนี่จะอ้วกทุกรอบ,1
แทกเฉยๆ,0
แป่ววววว,2
จ่ะ,2
จะคุ้มไนซ์ไหม5555,0
แล้วแต่,2
บาบีก้อนกันงี้,0
มึงเลี้ยง,2
ลีโอแดกละปวดหัวสัส,1
เอาดีๆๆๆ,0
น่ากินแต่ดูปันหาเยอะ,1
ระยอง,2
ขอบคุณพี่ๆน้าๆครับ,0
อยากลอง แต่แพ้โซฟี,1
ว่างนี555,2
แพงเบาๆแหะ,1
เพชรบูรณ์ไม่มีอ่ะอด ตลอด,1
เนื้อไม่น่าพอยาไส้เรานะนาง,1
จบเลยย,2
แสงโสมเมาตั้งแต่ได้กลิ้น,1
Red Label,2
ปังสุด,0
เครๆ,0
แล้วแบบนี้ผลแลปน่าเชื่อถือไหมอ่ะ,1
เข่งที่ 3,2
ระยองไม่มี,1
ลาก่อนบาบิก้อน...,1
สุดยอดครับรถดีมาก hrv โดนแซงแน่,1
จะเลิกกินสปายละ มันไม่เมา,1
Red lable,2
ของโปรดใคร,2
ยาดองศะพ่อมึงงอ่ะ,1
ได้เลยยยยย,2
แปะไว้ก่อน,2
อยากกินนนนนนนนนน,0
สู้ๆครับดันๆ,0
จะมาเมาSPY ไม่ได้นะ...ดูกากงะ,1
พากุพักก่อนกะดีน่ะ. อ้วนหลาย,1
ชาชีสเอ็มเคไม่อร่อยเลยว้อย,1
มี 😍😍😍😍😍😍😍,0
ขอบคุนทุกๆคนคับ,0
343จ้ะ,2
อ้อนนนน,0
วันนี้กินนมไม่กินสปาย,1
น่าพาลูกไปกิน,0
บัยอแดกราคาเต็มก้ได้จย้า,1
ทาร์ตไข่,2
รูปไม่ตรงปกค่ะ,1
แพงงงง ได้น้อย,1
สู้ไปด้วยกันคะ✌🏼,0
เลี้ยงด้วย 😂😂😂,0
BLEND285,2
ให้เวลาน้อยไปนะเจ้าคะ,1
ดีมากค่ะ,0
แคนเมคไม่รอดว่ะ,1
วันพุธลดเหลือ 310฿,0
หิว55555,2
ว่าไงคุณ,2
ทหารยังมานั่งไลฟขายน้ำยาเลยคับ,1
อ่อย,2
ไปกินเถอะะะ,0
บุหรี่ซองมึงก็ใช่สารดองศพ,1
หาคนหารไหม,2
อีกหลายวัน,2
รอไปก่อน,2
กลับมาก่อน,2
มันเป็นแบบนี้,0
พฤหัสไหมม,2
อยากกก,0
หวาน ขมคอ,2
เยนนี้ไหม,0
อยากเด้,0
ดีออก บ้านเราปิดไปแล้วมะ😠,1
กินมาแล้วไม่สมราคา,1
เรียบร้อย​,2
พานาคอนต้า,2
ไปกัน555,0
หมดตั้งแต่นาทีแรก เว้อละมั้ย?,1
กินเบียร์สิงห์ เมาอย่างหมา,1
ควรคะ,0
วันไหนก็ดี,0
กินเท่าไรก็ไม่เบื่อ,0
เดอะมอลลบางกะปิชั้น 3 ครับ,1
วันจัน,2
ปะๆ,0
ควยหมดเขตยามไหนกูไม่ชอบแบบต้ม,1
อร่อยจุง,0
คิดถึง KFCครับ มันอร่อยกว่า,1
ก็hotpot ไหนบอกว่ามี,1
จัดไปๆ,0
เซฟโรเลตจัดไหม,0
343 จ้า,0
อีเวน ประเด็นคือรักบาบิก้อนมาก,1
แพงตลาดตัวล่ะ500,1
555กูก้ออยากกิน,0
สัสได้5200จบไหม,1
อยากกินแสงโสม555,0
กาก,1
ข้าก็กรอบเช่นกัน,1
ไม่เคยกินอ่ะ,1
เสียดายไม่มีใส้อ่อน 😢😢😢,1
เหื้ออ,2
ของการนอน,2
เลี้ยง เย้,2
ตอนไหนดี,2
น่าสนไหม,2
เธอเบื่ออ่าา,1
โอ้ย ลงรถไฟฟ้าผิดสถานี,1
แสงโสมไม่อร่อยเยอะ หวานไป,1
ไปแม่,2
พาแม่ไปซิ,2
บ่มีตัง,2
ผิดไรอะที่หิว😣,0
4 น้ำ,2
เมกาบางนา ไม่ร่วมเด้อ,1
มาเลย,2
ไปกันๆๆคร้าฟพี่ๆๆ,0
อิ_อิ,2
ไปคะ,0
จัด ๆ กันค่าาาา ^^,0
หนักกว่าพยาธิอีกป่าววะ,1
สู้ๆคะพี่,0
Show DC,2
ยืมมมม 555,2
จัดมาสักขวดสิเพื่อน,0
กินชาดีกว่า ได้หลายชุดเลย,1
ป้ะ 29,0
อยากกินหลาว,0
ครบละ 4 คน,2
หึ้ม!!!,0
1บุญชุ,2
เสียดายที่เซนพระราม2 ไม่ร่วมโปรอะ,1
นี่ๆ,2
ยกเว้นสาขาซีคอน&สยาม..,1
พรุ่งนี้,0
จะกินๆๆๆ,0
พี่กินช้าง,2
มาสด้าคับ,2
Hondaห่วยมากๆๆทุกที่คับ,1
ฉันไม่กินแสงโสม,1
ผ้าอนามัยที่นี่โคตรแพง,1
อ้วนๆๆๆ แบบนี้กินไม่ได้,1
แสงโสมกุเลิกไปนานละ,1
ค่าชุดก็เกิน ค่ากินละมั้ง,1
เพราะแม่งจับปรับละได้ตั้ง,1
ชุดไทยน่าจะแพงกว่าค่าอาหาร,1
ยังไม่พร้อม,1
โตโยต้ารีโวไม่ได้เรื่องเลย,1
วันนั้นเสือกไม่ลดเน้อ 555,1
ไม่โอเคกับการกินช้าง ปวดหัว,1
บางสาขาซอสราดหมูหมดอ่าา!??,1
พร้อมแล้วบอก,0
มาสด้า2ดาวน์เท่าไร,0
เลิกงานทันม่ะ,0
สู้ๆนะคับ,0
ไม่ชอบใช้ลอรีเอะเหมือนกัน,1
ทานโทษนะคะ ไม่กินลีโอ555555555,1
เหมียนกานเบย,0
ป๊ะๆ,0
คนเดียว,2
สั่งเลยให้เขามาส่ง,0
ชุดเดียวอิ่มอ้วก,0
โซเว่นไง,2
สักวันคงทนไม่ไหว5555,1
น่า จริงๆ,2
ไก่มาแล้ว,2
พี่ต่อ 555,2
🤔🤔🤔,2
ไปเหมาๆ,2
ตั้งออกสิ,2
55555 แสงโสม กลิ่นแรงงงงง่าาา,1
เจอแบบนี้ทุกวันคืออะไร,1
จัดอีกไหม?,0
กุแพ้กานิเย่เหลืองจ้าาาา 😅,1
ไสมาก,2
ขับรถแย่มาก,1
หิวเรย55,0
อยากกินลีโอจัง,0
ก่อนหยุดยาว ป่ะๆๆๆๆ,0
pajero 2011 มีเสียงลมเข้า น่ารำคาญ,1
น่าดูมาก ครับ,0
บุหรีไฟฟ้า ทำให้รัฐเสียรายได้,1
สนใจMG3ค่ะ,0
ล่าสุดแพ้ผ้าอนามัย อิสัส,1
ศุกร์นี้นะคะ,0
: ),2
สัส กูแดกเหล้าสเมอนอฟ สติเตลิด,1
ชุมพร-,2
บาย,2
ไปกินน,0
เป็ดเอ็มเคให้น้อยลงทุกวัน ...,1
